ID Geography,Geography,ID Agency,Agency,Obligation Amount (2017)
"04000US40","Oklahoma","12E4","Rural Business Cooperative Service",394254
"04000US41","Oregon","12E4","Rural Business Cooperative Service",835353.23
"04000US42","Pennsylvania","12E4","Rural Business Cooperative Service",2384039.43
"04000US44","Rhode Island","12E4","Rural Business Cooperative Service",644729.97
"04000US45","South Carolina","12E4","Rural Business Cooperative Service",1225486.75
"04000US46","South Dakota","12E4","Rural Business Cooperative Service",290140.55
"04000US47","Tennessee","12E4","Rural Business Cooperative Service",712023.94
"04000US48","Texas","12E4","Rural Business Cooperative Service",3323228.9299999997
"04000US49","Utah","12E4","Rural Business Cooperative Service",209252
"04000US50","Vermont","12E4","Rural Business Cooperative Service",77311.61
"04000US51","Virginia","12E4","Rural Business Cooperative Service",1796737.23
"04000US53","Washington","12E4","Rural Business Cooperative Service",1602955.75
"04000US54","West Virginia","12E4","Rural Business Cooperative Service",478916
"04000US55","Wisconsin","12E4","Rural Business Cooperative Service",1256724.78
"04000US56","Wyoming","12E4","Rural Business Cooperative Service",5056
"04000US72","Puerto Rico","12E4","Rural Business Cooperative Service",702622
"04000US02","Alaska","12F2","Food and Nutrition Service",579309.61
"04000US04","Arizona","12F2","Food and Nutrition Service",4847237.63
"04000US05","Arkansas","12F2","Food and Nutrition Service",-279.2
"04000US06","California","12F2","Food and Nutrition Service",3221054.29
"04000US08","Colorado","12F2","Food and Nutrition Service",1088773.52
"04000US09","Connecticut","12F2","Food and Nutrition Service",158371.42
"04000US11","District of Columbia","12F2","Food and Nutrition Service",1972236.69
"04000US12","Florida","12F2","Food and Nutrition Service",72870.76
"04000US13","Georgia","12F2","Food and Nutrition Service",3194407.88
"04000US16","Idaho","12F2","Food and Nutrition Service",151417
"04000US17","Illinois","12F2","Food and Nutrition Service",281075.39999999997
"04000US18","Indiana","12F2","Food and Nutrition Service",22920
"04000US20","Kansas","12F2","Food and Nutrition Service",122311
"04000US21","Kentucky","12F2","Food and Nutrition Service",-4654.89
"04000US22","Louisiana","12F2","Food and Nutrition Service",-1186.36
"04000US23","Maine","12F2","Food and Nutrition Service",33778
"04000US24","Maryland","12F2","Food and Nutrition Service",3018954.12
"04000US25","Massachusetts","12F2","Food and Nutrition Service",94592.34
"04000US26","Michigan","12F2","Food and Nutrition Service",0
"04000US27","Minnesota","12F2","Food and Nutrition Service",412145.36
"04000US28","Mississippi","12F2","Food and Nutrition Service",99724.97
"04000US29","Missouri","12F2","Food and Nutrition Service",-19313.329999999998
"04000US32","Nevada","12F2","Food and Nutrition Service",662150.61
"04000US33","New Hampshire","12F2","Food and Nutrition Service",-2331.74
"04000US34","New Jersey","12F2","Food and Nutrition Service",723934.89
"04000US35","New Mexico","12F2","Food and Nutrition Service",2042456
"04000US36","New York","12F2","Food and Nutrition Service",511842.12
"04000US37","North Carolina","12F2","Food and Nutrition Service",-41267.78
"04000US38","North Dakota","12F2","Food and Nutrition Service",3661549
"04000US39","Ohio","12F2","Food and Nutrition Service",396378.07
"04000US40","Oklahoma","12F2","Food and Nutrition Service",5336369.96
"04000US41","Oregon","12F2","Food and Nutrition Service",89563.35
"04000US42","Pennsylvania","12F2","Food and Nutrition Service",561557
"04000US44","Rhode Island","12F2","Food and Nutrition Service",-0.12
"04000US45","South Carolina","12F2","Food and Nutrition Service",168386.07
"04000US46","South Dakota","12F2","Food and Nutrition Service",72557.61
"04000US47","Tennessee","12F2","Food and Nutrition Service",12531.22
"04000US48","Texas","12F2","Food and Nutrition Service",929054.66
"04000US50","Vermont","12F2","Food and Nutrition Service",-7013.87
"04000US51","Virginia","12F2","Food and Nutrition Service",8136150.96
"04000US53","Washington","12F2","Food and Nutrition Service",2118641.37
"04000US55","Wisconsin","12F2","Food and Nutrition Service",424000.87
"04000US04","Arizona","12G2","Food Safety and Inspection Service",6790
"04000US06","California","12G2","Food Safety and Inspection Service",547226.08
"04000US11","District of Columbia","12G2","Food Safety and Inspection Service",30921052.13
"04000US12","Florida","12G2","Food Safety and Inspection Service",3305845.5
"04000US13","Georgia","12G2","Food Safety and Inspection Service",3189236.16
"04000US17","Illinois","12G2","Food Safety and Inspection Service",330681.25
"04000US18","Indiana","12G2","Food Safety and Inspection Service",25960.6
"04000US19","Iowa","12G2","Food Safety and Inspection Service",1223607.05
"04000US24","Maryland","12G2","Food Safety and Inspection Service",6867440.12
"04000US25","Massachusetts","12G2","Food Safety and Inspection Service",185989.19
"04000US27","Minnesota","12G2","Food Safety and Inspection Service",60936
"04000US29","Missouri","12G2","Food Safety and Inspection Service",78096.38
"04000US36","New York","12G2","Food Safety and Inspection Service",50033.5
"04000US37","North Carolina","12G2","Food Safety and Inspection Service",436666.66
"04000US39","Ohio","12G2","Food Safety and Inspection Service",158788.47999999998
"04000US41","Oregon","12G2","Food Safety and Inspection Service",5407
"04000US42","Pennsylvania","12G2","Food Safety and Inspection Service",7560
"04000US48","Texas","12G2","Food Safety and Inspection Service",176377.4
"04000US51","Virginia","12G2","Food Safety and Inspection Service",5798543.4799999995
"04000US54","West Virginia","12G2","Food Safety and Inspection Service",0
"04000US55","Wisconsin","12G2","Food Safety and Inspection Service",13500
"04000US01","Alabama","12H2","Agricultural Research Service",658521.48
"04000US02","Alaska","12H2","Agricultural Research Service",415218.49
"04000US04","Arizona","12H2","Agricultural Research Service",3016399.13
"04000US05","Arkansas","12H2","Agricultural Research Service",7942630.95
"04000US06","California","12H2","Agricultural Research Service",21632424.38
"04000US08","Colorado","12H2","Agricultural Research Service",4311232.43
"04000US09","Connecticut","12H2","Agricultural Research Service",1103001.09
"04000US10","Delaware","12H2","Agricultural Research Service",1210289.55
"04000US11","District of Columbia","12H2","Agricultural Research Service",35458669.55
"04000US12","Florida","12H2","Agricultural Research Service",6564451
"04000US13","Georgia","12H2","Agricultural Research Service",154546037.58
"04000US15","Hawaii","12H2","Agricultural Research Service",31734.04
"04000US16","Idaho","12H2","Agricultural Research Service",963094.52
"04000US17","Illinois","12H2","Agricultural Research Service",4789174.79
"04000US18","Indiana","12H2","Agricultural Research Service",3534525.76
"04000US19","Iowa","12H2","Agricultural Research Service",6492996.63
"04000US20","Kansas","12H2","Agricultural Research Service",1991665.76
"04000US21","Kentucky","12H2","Agricultural Research Service",1234488.2
"04000US22","Louisiana","12H2","Agricultural Research Service",4633721.2
"04000US23","Maine","12H2","Agricultural Research Service",109331.01
"04000US24","Maryland","12H2","Agricultural Research Service",10998408.7
"04000US25","Massachusetts","12H2","Agricultural Research Service",3223207.4899999998
"04000US26","Michigan","12H2","Agricultural Research Service",1106255.29
"04000US27","Minnesota","12H2","Agricultural Research Service",1520952.84
"04000US28","Mississippi","12H2","Agricultural Research Service",41951.45
"04000US29","Missouri","12H2","Agricultural Research Service",2390500.92
"04000US30","Montana","12H2","Agricultural Research Service",225562.5
"04000US31","Nebraska","12H2","Agricultural Research Service",2409681.8
"04000US32","Nevada","12H2","Agricultural Research Service",352017.54
"04000US33","New Hampshire","12H2","Agricultural Research Service",95436.75
"04000US34","New Jersey","12H2","Agricultural Research Service",2711330.98
"04000US35","New Mexico","12H2","Agricultural Research Service",2631622.19
"04000US36","New York","12H2","Agricultural Research Service",3938969.17
"04000US37","North Carolina","12H2","Agricultural Research Service",2405476.56
"04000US38","North Dakota","12H2","Agricultural Research Service",7914907.02
"04000US39","Ohio","12H2","Agricultural Research Service",1774002.79
"04000US40","Oklahoma","12H2","Agricultural Research Service",2594593.08
"04000US41","Oregon","12H2","Agricultural Research Service",2565260.58
"04000US42","Pennsylvania","12H2","Agricultural Research Service",4805367.51
"04000US44","Rhode Island","12H2","Agricultural Research Service",12552
"04000US45","South Carolina","12H2","Agricultural Research Service",893226.69
"04000US46","South Dakota","12H2","Agricultural Research Service",467966.56
"04000US47","Tennessee","12H2","Agricultural Research Service",561194.5599999999
"04000US48","Texas","12H2","Agricultural Research Service",19719082.11
"04000US49","Utah","12H2","Agricultural Research Service",2327785.17
"04000US50","Vermont","12H2","Agricultural Research Service",175772.83
"04000US51","Virginia","12H2","Agricultural Research Service",7608053.22
"04000US53","Washington","12H2","Agricultural Research Service",1019885.87
"04000US54","West Virginia","12H2","Agricultural Research Service",2373011.74
"04000US55","Wisconsin","12H2","Agricultural Research Service",4596405.45
"04000US56","Wyoming","12H2","Agricultural Research Service",30558.02
"04000US72","Puerto Rico","12H2","Agricultural Research Service",23177.53
"04000US01","Alabama","12H3","National Institute of Food and Agriculture",9324645.91
"04000US02","Alaska","12H3","National Institute of Food and Agriculture",2169805
"04000US04","Arizona","12H3","National Institute of Food and Agriculture",11403064.7
"04000US05","Arkansas","12H3","National Institute of Food and Agriculture",7061972.95
"04000US06","California","12H3","National Institute of Food and Agriculture",50258848.08
"04000US08","Colorado","12H3","National Institute of Food and Agriculture",17587348.51
"04000US09","Connecticut","12H3","National Institute of Food and Agriculture",3189999.46
"04000US10","Delaware","12H3","National Institute of Food and Agriculture",4669268.5
"04000US11","District of Columbia","12H3","National Institute of Food and Agriculture",3692538.19
"04000US12","Florida","12H3","National Institute of Food and Agriculture",40029351.81
"04000US13","Georgia","12H3","National Institute of Food and Agriculture",14587415.66
"04000US15","Hawaii","12H3","National Institute of Food and Agriculture",4247359.6
"04000US16","Idaho","12H3","National Institute of Food and Agriculture",-926.17
"04000US17","Illinois","12H3","National Institute of Food and Agriculture",17456003.58
"04000US18","Indiana","12H3","National Institute of Food and Agriculture",12012611.71
"04000US19","Iowa","12H3","National Institute of Food and Agriculture",18656663.59
"04000US20","Kansas","12H3","National Institute of Food and Agriculture",22390405.77
"04000US21","Kentucky","12H3","National Institute of Food and Agriculture",4948284.29
"04000US22","Louisiana","12H3","National Institute of Food and Agriculture",4003624.39
"04000US23","Maine","12H3","National Institute of Food and Agriculture",4848949.54
"04000US24","Maryland","12H3","National Institute of Food and Agriculture",10136150
"04000US25","Massachusetts","12H3","National Institute of Food and Agriculture",7898130.23
"04000US26","Michigan","12H3","National Institute of Food and Agriculture",31085757.77
"04000US27","Minnesota","12H3","National Institute of Food and Agriculture",20753589.17
"04000US28","Mississippi","12H3","National Institute of Food and Agriculture",1439011
"04000US29","Missouri","12H3","National Institute of Food and Agriculture",8664364.27
"04000US30","Montana","12H3","National Institute of Food and Agriculture",1716732
"04000US31","Nebraska","12H3","National Institute of Food and Agriculture",11108763.38
"04000US32","Nevada","12H3","National Institute of Food and Agriculture",4837170.74
"04000US33","New Hampshire","12H3","National Institute of Food and Agriculture",2227304.83
"04000US34","New Jersey","12H3","National Institute of Food and Agriculture",6470516.33
"04000US35","New Mexico","12H3","National Institute of Food and Agriculture",3145121
"04000US36","New York","12H3","National Institute of Food and Agriculture",36474183.03
"04000US37","North Carolina","12H3","National Institute of Food and Agriculture",16895227.04
"04000US38","North Dakota","12H3","National Institute of Food and Agriculture",2100660.81
"04000US39","Ohio","12H3","National Institute of Food and Agriculture",15814313.6
"04000US40","Oklahoma","12H3","National Institute of Food and Agriculture",3451200.46
"04000US41","Oregon","12H3","National Institute of Food and Agriculture",6570582.91
